"","Prolific_ID","trial_type_label","test_part","skew","rt_trial","P_A1","O_A1","P_A2","O_A2","P_B1","O_B1","P_B2","O_B2","EVD","SDD","category","true_response"
"21209","5e3afe879d5f1e30b75b9ca6","test","sc","lr",4914,0.82,98,0.18,11,0.12,143,0.88,85,-9.61999999999999,14.576539420644,"simple vs. complex","f"
"21210","5e3afe879d5f1e30b75b9ca6","test","sc","lr",3116,0.81,134,0.19,48,0.13,189,0.87,118,-9.56999999999998,9.86033397946848,"simple vs. complex","f"
"21211","5e3afe879d5f1e30b75b9ca6","test","sc","lr",3114,0.86,95,0.14,9,0.16,159,0.84,92,-19.76,5.27827898042035,"simple vs. complex","j"
"21212","5e3afe879d5f1e30b75b9ca6","test","sc","cn",6966,0.86,79,0.14,27,0.89,69,0.11,96,-20,0,"simple vs. complex","j"
"21213","5e3afe879d5f1e30b75b9ca6","test","sc","lr",3105,0.83,91,0.17,46,0.07,108,0.93,60,19.99,4.6564191846075,"simple vs. complex","f"
"21214","5e3afe879d5f1e30b75b9ca6","test","sc","rl",3853,0.88,93,0.12,192,0.93,100,0.07,31,9.70999999999999,14.5660479477596,"simple vs. complex","f"
"21215","5e3afe879d5f1e30b75b9ca6","test","cs","ns",9750,0.44,89,0.56,41,0.54,60,0.46,43,9.94,15.353817060126,"simple vs. complex","j"
"21216","5e3afe879d5f1e30b75b9ca6","test","cs","rl",5968,0.88,93,0.12,192,0.93,100,0.07,31,9.70999999999999,14.5660479477596,"simple vs. complex","j"
"21217","5e3afe879d5f1e30b75b9ca6","test","sc","lr",4464,0.18,10,0.82,49,0.19,52,0.81,27,10.23,5.17578809262635,"simple vs. complex","f"
"21218","5e3afe879d5f1e30b75b9ca6","test","sc","rl",2530,0.86,72,0.14,199,0.16,19,0.84,128,-20.78,4.10729293514466,"simple vs. complex","f"
"21219","5e3afe879d5f1e30b75b9ca6","test","sc","ns",1653,0.42,158,0.58,22,0.68,40,0.32,162,0.0799999999999983,10.2138664814465,"simple vs. complex","f"
"21220","5e3afe879d5f1e30b75b9ca6","test","ss","lr",6009,0.18,23,0.82,74,0.12,70,0.88,42,19.46,10.4946371533522,"simple vs. simple","j"
"21221","5e3afe879d5f1e30b75b9ca6","test","ss","rl",7870,0.88,93,0.12,192,0.93,100,0.07,31,9.70999999999999,14.5660479477596,"simple vs. simple","f"
"21222","5e3afe879d5f1e30b75b9ca6","test","ss","rl",12081,0.87,75,0.13,149,0.84,89,0.16,61,0.100000000000009,14.6214845900833,"simple vs. simple","f"
"21223","5e3afe879d5f1e30b75b9ca6","test","cc","rl",13301,0.83,59,0.17,138,0.86,101,0.14,42,-20.31,9.20275629814984,"complex vs. complex","j"
"21224","5e3afe879d5f1e30b75b9ca6","test","cc","lr",1534,0.81,134,0.19,48,0.13,189,0.87,118,-9.56999999999998,9.86033397946848,"complex vs. complex","j"
"21225","5e3afe879d5f1e30b75b9ca6","test","ss","rl",6782,0.12,163,0.88,58,0.17,7,0.83,59,20.44,14.5880557296384,"simple vs. simple","f"
"21226","5e3afe879d5f1e30b75b9ca6","test","ss","ns",5409,0.53,189,0.47,20,0.39,22,0.61,165,0.340000000000003,14.599522025011,"simple vs. simple","j"
"21227","5e3afe879d5f1e30b75b9ca6","test","cc","lr",5337,0.12,2,0.88,77,0.17,69,0.83,43,20.58,14.6056624289915,"complex vs. complex","j"
"21228","5e3afe879d5f1e30b75b9ca6","test","ss","ns",7198,0.62,180,0.38,23,0.56,159,0.44,26,19.86,10.1862079082615,"simple vs. simple","f"
"21229","5e3afe879d5f1e30b75b9ca6","test","cc","rl",4608,0.81,108,0.19,193,0.17,63,0.83,125,9.69,10.0563433540549,"complex vs. complex","j"
"21230","5e3afe879d5f1e30b75b9ca6","test","cc","lr",4515,0.83,108,0.17,25,0.86,106,0.14,166,-20.51,10.3583004643713,"complex vs. complex","j"
"21231","5e3afe879d5f1e30b75b9ca6","test","cc","ns",7051,0.62,78,0.38,14,0.34,38,0.66,92,-19.96,5.48445876492334,"complex vs. complex","j"
"21232","5e3afe879d5f1e30b75b9ca6","test","ss","ns",4029,0.6,65,0.4,13,0.57,78,0.43,47,-20.47,10.1273450197817,"simple vs. simple","j"
"21233","5e3afe879d5f1e30b75b9ca6","test","ss","ns",2718,0.3,43,0.7,75,0.63,63,0.37,43,9.80000000000001,5.00815606020004,"simple vs. simple","f"
"21234","5e3afe879d5f1e30b75b9ca6","test","ss","ns",6231,0.36,84,0.64,12,0.54,20,0.46,80,-9.68000000000001,4.65615409349493,"simple vs. simple","j"
"21235","5e3afe879d5f1e30b75b9ca6","test","cc","ns",1027,0.44,89,0.56,41,0.54,60,0.46,43,9.94,15.353817060126,"complex vs. complex","f"
"21236","5e3afe879d5f1e30b75b9ca6","test","ss","ns",4209,0.44,89,0.56,41,0.54,60,0.46,43,9.94,15.353817060126,"simple vs. simple","f"
"21237","5e3afe879d5f1e30b75b9ca6","test","ss","lr",8865,0.91,52,0.09,18,0.14,62,0.86,47,-0.160000000000004,4.5253743825836,"simple vs. simple","j"
"21238","5e3afe879d5f1e30b75b9ca6","test","cc","ns",4905,0.33,19,0.67,56,0.62,54,0.38,28,-0.329999999999991,4.77782301586088,"complex vs. complex","f"
"21239","5e3afe879d5f1e30b75b9ca6","test","cc","rl",15657,0.18,170,0.82,94,0.12,38,0.88,95,19.52,10.6754389601238,"complex vs. complex","f"
"21240","5e3afe879d5f1e30b75b9ca6","test","ss","rl",4484,0.91,97,0.09,134,0.14,87,0.86,103,-0.430000000000007,5.03693263240091,"simple vs. simple","j"
"21241","5e3afe879d5f1e30b75b9ca6","test","ss","ns",6100,0.62,78,0.38,14,0.34,38,0.66,92,-19.96,5.48445876492334,"simple vs. simple","j"
"21242","5e3afe879d5f1e30b75b9ca6","test","ss","rl",5708,0.83,59,0.17,138,0.86,101,0.14,42,-20.31,9.20275629814984,"simple vs. simple","j"
"21243","5e3afe879d5f1e30b75b9ca6","test","ss","lr",3314,0.83,60,0.17,9,0.96,58,0.04,130,-9.55,5.0482118519817,"simple vs. simple","j"
"21244","5e3afe879d5f1e30b75b9ca6","test","ss","cn",6628,0.87,97,0.13,38,0.84,87,0.16,100,20,0,"simple vs. simple","f"
"21245","5e3afe879d5f1e30b75b9ca6","test","ss","rl",1733,0.83,115,0.17,197,0.07,17,0.93,116,19.87,5.54233492452575,"simple vs. simple","f"
"21246","5e3afe879d5f1e30b75b9ca6","test","cc","lr",5034,0.91,52,0.09,18,0.14,62,0.86,47,-0.160000000000004,4.5253743825836,"complex vs. complex","f"
"21247","5e3afe879d5f1e30b75b9ca6","test","ss","lr",5304,0.18,10,0.82,49,0.19,52,0.81,27,10.23,5.17578809262635,"simple vs. simple","f"
"21248","5e3afe879d5f1e30b75b9ca6","test","ss","rl",4041,0.86,72,0.14,199,0.16,19,0.84,128,-20.78,4.10729293514466,"simple vs. simple","j"
"21249","5e3afe879d5f1e30b75b9ca6","test","cc","rl",2322,0.86,72,0.14,199,0.16,19,0.84,128,-20.78,4.10729293514466,"complex vs. complex","f"
"21250","5e3afe879d5f1e30b75b9ca6","test","ss","ns",6318,0.44,18,0.56,151,0.65,141,0.35,33,-10.72,14.5067469201563,"simple vs. simple","j"
"21251","5e3afe879d5f1e30b75b9ca6","test","cc","cn",4395,0.82,98,0.18,11,0.12,143,0.88,85,-20,0,"complex vs. complex","j"
"21252","5e3afe879d5f1e30b75b9ca6","test","ss","lr",7510,0.87,97,0.13,38,0.84,87,0.16,100,0.25,15.0760239077902,"simple vs. simple","j"
"21253","5e3afe879d5f1e30b75b9ca6","test","cc","rl",4096,0.86,52,0.14,116,0.89,66,0.11,28,-0.859999999999999,10.3173592494656,"complex vs. complex","j"
"21254","5e3afe879d5f1e30b75b9ca6","test","cc","ns",6912,0.45,182,0.55,39,0.4,188,0.6,63,-9.64999999999999,9.90435818354387,"complex vs. complex","j"
"21255","5e3afe879d5f1e30b75b9ca6","test","cc","rl",9891,0.12,163,0.88,58,0.17,7,0.83,59,20.44,14.5880557296384,"complex vs. complex","j"
"21256","5e3afe879d5f1e30b75b9ca6","test","cc","rl",1969,0.88,93,0.12,192,0.93,100,0.07,31,9.70999999999999,14.5660479477596,"complex vs. complex","f"
"21257","5e3afe879d5f1e30b75b9ca6","test","cc","rl",3552,0.82,89,0.18,195,0.12,46,0.88,127,-9.20000000000002,14.4019857190524,"complex vs. complex","f"
"21258","5e3afe879d5f1e30b75b9ca6","test","ss","rl",6112,0.81,66,0.19,108,0.13,68,0.87,87,-10.55,10.0868727526797,"simple vs. simple","j"
"21259","5e3afe879d5f1e30b75b9ca6","test","ss","cn",6280,0.82,98,0.18,11,0.12,143,0.88,85,-20,0,"simple vs. simple","j"
"21260","5e3afe879d5f1e30b75b9ca6","test","ss","lr",6135,0.82,98,0.18,11,0.12,143,0.88,85,-9.61999999999999,14.576539420644,"simple vs. simple","j"
"21261","5e3afe879d5f1e30b75b9ca6","test","cc","ns",2228,0.3,43,0.7,75,0.63,63,0.37,43,9.80000000000001,5.00815606020004,"complex vs. complex","j"
"21262","5e3afe879d5f1e30b75b9ca6","test","ss","rl",6233,0.18,170,0.82,94,0.12,38,0.88,95,19.52,10.6754389601238,"simple vs. simple","f"
"21263","5e3afe879d5f1e30b75b9ca6","test","cc","rl",5388,0.87,48,0.13,115,0.17,58,0.83,80,-19.55,14.2684085186354,"complex vs. complex","j"
"21264","5e3afe879d5f1e30b75b9ca6","test","ss","ns",9223,0.62,47,0.38,155,0.44,121,0.56,26,20.24,5.26497609512484,"simple vs. simple","j"
"21265","5e3afe879d5f1e30b75b9ca6","test","cc","ns",2381,0.44,18,0.56,151,0.65,141,0.35,33,-10.72,14.5067469201563,"complex vs. complex","f"
"21266","5e3afe879d5f1e30b75b9ca6","test","ss","ns",9995,0.42,158,0.58,22,0.68,40,0.32,162,0.0799999999999983,10.2138664814465,"simple vs. simple","f"
"21267","5e3afe879d5f1e30b75b9ca6","test","cc","lr",3461,0.81,49,0.19,9,0.17,44,0.83,29,9.85,10.0575442054485,"complex vs. complex","j"
"21268","5e3afe879d5f1e30b75b9ca6","test","ss","ns",4785,0.33,19,0.67,56,0.62,54,0.38,28,-0.329999999999991,4.77782301586088,"simple vs. simple","j"
"21269","5e3afe879d5f1e30b75b9ca6","test","ss","rl",6495,0.87,48,0.13,115,0.17,58,0.83,80,-19.55,14.2684085186354,"simple vs. simple","j"
"21270","5e3afe879d5f1e30b75b9ca6","test","ss","lr",4003,0.83,108,0.17,25,0.86,106,0.14,166,-20.51,10.3583004643713,"simple vs. simple","j"
"21271","5e3afe879d5f1e30b75b9ca6","test","ss","rl",6086,0.83,130,0.17,187,0.96,153,0.04,70,-9.99000000000001,5.14645767485166,"simple vs. simple","j"
"21272","5e3afe879d5f1e30b75b9ca6","test","cc","lr",5426,0.83,60,0.17,9,0.96,58,0.04,130,-9.55,5.0482118519817,"complex vs. complex","j"
"21273","5e3afe879d5f1e30b75b9ca6","test","ss","ns",10609,0.58,24,0.42,82,0.57,57,0.43,84,-20.25,15.2593481178216,"simple vs. simple","j"
"21274","5e3afe879d5f1e30b75b9ca6","test","cc","cn",5287,0.86,79,0.14,27,0.89,69,0.11,96,-20,0,"complex vs. complex","j"
"21275","5e3afe879d5f1e30b75b9ca6","test","cc","ns",2921,0.37,119,0.63,16,0.45,87,0.55,8,10.56,10.4268399771305,"complex vs. complex","j"
"21276","5e3afe879d5f1e30b75b9ca6","test","cc","rl",2525,0.91,97,0.09,134,0.14,87,0.86,103,-0.430000000000007,5.03693263240091,"complex vs. complex","f"
"21277","5e3afe879d5f1e30b75b9ca6","test","cc","ns",1245,0.62,180,0.38,23,0.56,159,0.44,26,19.86,10.1862079082615,"complex vs. complex","f"
"21278","5e3afe879d5f1e30b75b9ca6","test","cc","ns",4692,0.6,65,0.4,13,0.57,78,0.43,47,-20.47,10.1273450197817,"complex vs. complex","j"
"21279","5e3afe879d5f1e30b75b9ca6","test","cc","ns",2281,0.42,158,0.58,22,0.68,40,0.32,162,0.0799999999999983,10.2138664814465,"complex vs. complex","j"
"21280","5e3afe879d5f1e30b75b9ca6","test","ss","cn",4287,0.86,79,0.14,27,0.89,69,0.11,96,-20,0,"simple vs. simple","j"
"21281","5e3afe879d5f1e30b75b9ca6","test","ss","lr",11451,0.86,79,0.14,27,0.89,69,0.11,96,-0.25,9.59530219834588,"simple vs. simple","j"
"21282","5e3afe879d5f1e30b75b9ca6","test","cc","lr",2649,0.86,79,0.14,27,0.89,69,0.11,96,-0.25,9.59530219834588,"complex vs. complex","j"
"21283","5e3afe879d5f1e30b75b9ca6","test","ss","lr",10615,0.81,134,0.19,48,0.13,189,0.87,118,-9.56999999999998,9.86033397946848,"simple vs. simple","j"
"21284","5e3afe879d5f1e30b75b9ca6","test","cc","lr",5872,0.82,98,0.18,11,0.12,143,0.88,85,-9.61999999999999,14.576539420644,"complex vs. complex","j"
"21285","5e3afe879d5f1e30b75b9ca6","test","cc","ns",15807,0.41,19,0.59,124,0.37,13,0.63,89,20.07,14.9493696130005,"complex vs. complex","j"
"21286","5e3afe879d5f1e30b75b9ca6","test","cc","rl",8979,0.83,130,0.17,187,0.96,153,0.04,70,-9.99000000000001,5.14645767485166,"complex vs. complex","j"
"21287","5e3afe879d5f1e30b75b9ca6","test","cc","lr",7161,0.18,23,0.82,74,0.12,70,0.88,42,19.46,10.4946371533522,"complex vs. complex","j"
"21288","5e3afe879d5f1e30b75b9ca6","test","ss","ns",15222,0.41,19,0.59,124,0.37,13,0.63,89,20.07,14.9493696130005,"simple vs. simple","j"
"21289","5e3afe879d5f1e30b75b9ca6","test","cc","lr",4775,0.86,95,0.14,9,0.16,159,0.84,92,-19.76,5.27827898042035,"complex vs. complex","f"
"21290","5e3afe879d5f1e30b75b9ca6","test","ss","lr",14097,0.88,87,0.12,11,0.93,65,0.07,104,10.15,14.7463431087983,"simple vs. simple","j"
"21291","5e3afe879d5f1e30b75b9ca6","test","cc","lr",15654,0.83,91,0.17,46,0.07,108,0.93,60,19.99,4.6564191846075,"complex vs. complex","f"
"21292","5e3afe879d5f1e30b75b9ca6","test","ss","cn",8492,0.91,52,0.09,18,0.14,62,0.86,47,20,0,"simple vs. simple","f"
"21293","5e3afe879d5f1e30b75b9ca6","test","ss","lr",4639,0.86,95,0.14,9,0.16,159,0.84,92,-19.76,5.27827898042035,"simple vs. simple","f"
"21294","5e3afe879d5f1e30b75b9ca6","test","cc","ns",7168,0.62,47,0.38,155,0.44,121,0.56,26,20.24,5.26497609512484,"complex vs. complex","j"
"21295","5e3afe879d5f1e30b75b9ca6","test","ss","lr",5867,0.12,2,0.88,77,0.17,69,0.83,43,20.58,14.6056624289915,"simple vs. simple","f"
"21296","5e3afe879d5f1e30b75b9ca6","test","ss","rl",11078,0.81,108,0.19,193,0.17,63,0.83,125,9.69,10.0563433540549,"simple vs. simple","f"
"21297","5e3afe879d5f1e30b75b9ca6","test","ss","lr",6426,0.81,49,0.19,9,0.17,44,0.83,29,9.85,10.0575442054485,"simple vs. simple","j"
"21298","5e3afe879d5f1e30b75b9ca6","test","cc","cn",7678,0.87,97,0.13,38,0.84,87,0.16,100,20,0,"complex vs. complex","j"
"21299","5e3afe879d5f1e30b75b9ca6","test","cc","ns",4637,0.58,24,0.42,82,0.57,57,0.43,84,-20.25,15.2593481178216,"complex vs. complex","j"
"21300","5e3afe879d5f1e30b75b9ca6","test","cc","rl",11006,0.87,75,0.13,149,0.84,89,0.16,61,0.100000000000009,14.6214845900833,"complex vs. complex","f"
"21301","5e3afe879d5f1e30b75b9ca6","test","cc","rl",6579,0.18,167,0.82,99,0.19,59,0.81,111,10.12,5.72509983295567,"complex vs. complex","f"
"21302","5e3afe879d5f1e30b75b9ca6","test","cc","rl",3217,0.83,115,0.17,197,0.07,17,0.93,116,19.87,5.54233492452575,"complex vs. complex","j"
"21303","5e3afe879d5f1e30b75b9ca6","test","ss","rl",9290,0.82,89,0.18,195,0.12,46,0.88,127,-9.20000000000002,14.4019857190524,"simple vs. simple","f"
"21304","5e3afe879d5f1e30b75b9ca6","test","cc","ns",5959,0.36,84,0.64,12,0.54,20,0.46,80,-9.68000000000001,4.65615409349493,"complex vs. complex","f"
"21305","5e3afe879d5f1e30b75b9ca6","test","cc","ns",7568,0.53,189,0.47,20,0.39,22,0.61,165,0.340000000000003,14.599522025011,"complex vs. complex","j"
"21306","5e3afe879d5f1e30b75b9ca6","test","cc","lr",1922,0.87,107,0.13,3,0.17,157,0.83,104,-19.53,15.067018810012,"complex vs. complex","f"
"21307","5e3afe879d5f1e30b75b9ca6","test","ss","ns",12341,0.45,182,0.55,39,0.4,188,0.6,63,-9.64999999999999,9.90435818354387,"simple vs. simple","f"
"21308","5e3afe879d5f1e30b75b9ca6","test","ss","lr",2013,0.83,91,0.17,46,0.07,108,0.93,60,19.99,4.6564191846075,"simple vs. simple","f"
"21309","5e3afe879d5f1e30b75b9ca6","test","cc","lr",7279,0.87,97,0.13,38,0.84,87,0.16,100,0.25,15.0760239077902,"complex vs. complex","f"
"21310","5e3afe879d5f1e30b75b9ca6","test","cc","lr",2049,0.88,87,0.12,11,0.93,65,0.07,104,10.15,14.7463431087983,"complex vs. complex","j"
"21311","5e3afe879d5f1e30b75b9ca6","test","ss","lr",2221,0.87,107,0.13,3,0.17,157,0.83,104,-19.53,15.067018810012,"simple vs. simple","f"
"21312","5e3afe879d5f1e30b75b9ca6","test","ss","rl",4050,0.86,52,0.14,116,0.89,66,0.11,28,-0.859999999999999,10.3173592494656,"simple vs. simple","j"
"21313","5e3afe879d5f1e30b75b9ca6","test","ss","rl",3422,0.18,167,0.82,99,0.19,59,0.81,111,10.12,5.72509983295567,"simple vs. simple","j"
"21314","5f85f0cab3f4e20ebf578203","test","cs","rl",10275,0.83,130,0.17,187,0.96,153,0.04,70,-9.99000000000001,5.14645767485166,"simple vs. complex","f"
"21315","5f85f0cab3f4e20ebf578203","test","cs","ns",12568,0.58,24,0.42,82,0.57,57,0.43,84,-20.25,15.2593481178216,"simple vs. complex","j"
"21316","5f85f0cab3f4e20ebf578203","test","cs","rl",12065,0.87,75,0.13,149,0.84,89,0.16,61,0.100000000000009,14.6214845900833,"simple vs. complex","f"
"21317","5f85f0cab3f4e20ebf578203","test","sc","lr",6621,0.81,49,0.19,9,0.17,44,0.83,29,9.85,10.0575442054485,"simple vs. complex","j"
"21318","5f85f0cab3f4e20ebf578203","test","sc","lr",4633,0.81,134,0.19,48,0.13,189,0.87,118,-9.56999999999998,9.86033397946848,"simple vs. complex","f"
"21319","5f85f0cab3f4e20ebf578203","test","cs","lr",4050,0.87,107,0.13,3,0.17,157,0.83,104,-19.53,15.067018810012,"simple vs. complex","j"
"21320","5f85f0cab3f4e20ebf578203","test","cs","rl",3632,0.86,72,0.14,199,0.16,19,0.84,128,-20.78,4.10729293514466,"simple vs. complex","j"
"21321","5f85f0cab3f4e20ebf578203","test","cs","rl",6257,0.88,93,0.12,192,0.93,100,0.07,31,9.70999999999999,14.5660479477596,"simple vs. complex","j"
"21322","5f85f0cab3f4e20ebf578203","test","sc","ns",8330,0.62,47,0.38,155,0.44,121,0.56,26,20.24,5.26497609512484,"simple vs. complex","f"
"21323","5f85f0cab3f4e20ebf578203","test","sc","lr",5992,0.87,107,0.13,3,0.17,157,0.83,104,-19.53,15.067018810012,"simple vs. complex","f"
"21324","5f85f0cab3f4e20ebf578203","test","cs","ns",9921,0.42,158,0.58,22,0.68,40,0.32,162,0.0799999999999983,10.2138664814465,"simple vs. complex","j"
"21325","5f85f0cab3f4e20ebf578203","test","cs","rl",12983,0.86,52,0.14,116,0.89,66,0.11,28,-0.859999999999999,10.3173592494656,"simple vs. complex","j"
"21326","5f85f0cab3f4e20ebf578203","test","sc","lr",6141,0.12,2,0.88,77,0.17,69,0.83,43,20.58,14.6056624289915,"simple vs. complex","f"
"21327","5f85f0cab3f4e20ebf578203","test","sc","ns",11460,0.62,78,0.38,14,0.34,38,0.66,92,-19.96,5.48445876492334,"simple vs. complex","f"
"21328","5f85f0cab3f4e20ebf578203","test","cs","rl",2681,0.83,59,0.17,138,0.86,101,0.14,42,-20.31,9.20275629814984,"simple vs. complex","j"
"21329","5f85f0cab3f4e20ebf578203","test","cs","ns",12389,0.37,119,0.63,16,0.45,87,0.55,8,10.56,10.4268399771305,"simple vs. complex","j"
"21330","5f85f0cab3f4e20ebf578203","test","sc","ns",4497,0.45,182,0.55,39,0.4,188,0.6,63,-9.64999999999999,9.90435818354387,"simple vs. complex","f"
"21331","5f85f0cab3f4e20ebf578203","test","sc","cn",16663,0.87,97,0.13,38,0.84,87,0.16,100,20,0,"simple vs. complex","f"
"21332","5f85f0cab3f4e20ebf578203","test","sc","rl",9956,0.12,163,0.88,58,0.17,7,0.83,59,20.44,14.5880557296384,"simple vs. complex","f"
"21333","5f85f0cab3f4e20ebf578203","test","cs","ns",2835,0.45,182,0.55,39,0.4,188,0.6,63,-9.64999999999999,9.90435818354387,"simple vs. complex","j"
"21334","5f85f0cab3f4e20ebf578203","test","sc","rl",3072,0.82,89,0.18,195,0.12,46,0.88,127,-9.20000000000002,14.4019857190524,"simple vs. complex","f"
"21335","5f85f0cab3f4e20ebf578203","test","sc","lr",3048,0.86,79,0.14,27,0.89,69,0.11,96,-0.25,9.59530219834588,"simple vs. complex","f"
"21336","5f85f0cab3f4e20ebf578203","test","sc","rl",2141,0.91,97,0.09,134,0.14,87,0.86,103,-0.430000000000007,5.03693263240091,"simple vs. complex","f"
"21337","5f85f0cab3f4e20ebf578203","test","cs","rl",2393,0.18,170,0.82,94,0.12,38,0.88,95,19.52,10.6754389601238,"simple vs. complex","j"
"21338","5f85f0cab3f4e20ebf578203","test","sc","cn",3652,0.82,98,0.18,11,0.12,143,0.88,85,-20,0,"simple vs. complex","f"
"21339","5f85f0cab3f4e20ebf578203","test","sc","rl",3478,0.81,108,0.19,193,0.17,63,0.83,125,9.69,10.0563433540549,"simple vs. complex","f"
"21340","5f85f0cab3f4e20ebf578203","test","cs","rl",1887,0.83,115,0.17,197,0.07,17,0.93,116,19.87,5.54233492452575,"simple vs. complex","j"
"21341","5f85f0cab3f4e20ebf578203","test","cs","cn",2209,0.82,98,0.18,11,0.12,143,0.88,85,-20,0,"simple vs. complex","j"
"21342","5f85f0cab3f4e20ebf578203","test","cs","lr",12765,0.91,52,0.09,18,0.14,62,0.86,47,-0.160000000000004,4.5253743825836,"simple vs. complex","j"
"21343","5f85f0cab3f4e20ebf578203","test","sc","lr",5870,0.83,108,0.17,25,0.86,106,0.14,166,-20.51,10.3583004643713,"simple vs. complex","f"
"21344","5f85f0cab3f4e20ebf578203","test","sc","rl",11146,0.87,48,0.13,115,0.17,58,0.83,80,-19.55,14.2684085186354,"simple vs. complex","f"
"21345","5f85f0cab3f4e20ebf578203","test","sc","rl",4027,0.81,66,0.19,108,0.13,68,0.87,87,-10.55,10.0868727526797,"simple vs. complex","f"
"21346","5f85f0cab3f4e20ebf578203","test","sc","lr",6485,0.86,95,0.14,9,0.16,159,0.84,92,-19.76,5.27827898042035,"simple vs. complex","f"
"21347","5f85f0cab3f4e20ebf578203","test","cs","rl",3493,0.87,48,0.13,115,0.17,58,0.83,80,-19.55,14.2684085186354,"simple vs. complex","j"
"21348","5f85f0cab3f4e20ebf578203","test","sc","rl",3158,0.18,167,0.82,99,0.19,59,0.81,111,10.12,5.72509983295567,"simple vs. complex","f"
"21349","5f85f0cab3f4e20ebf578203","test","cs","lr",2881,0.83,108,0.17,25,0.86,106,0.14,166,-20.51,10.3583004643713,"simple vs. complex","j"
"21350","5f85f0cab3f4e20ebf578203","test","sc","lr",7260,0.91,52,0.09,18,0.14,62,0.86,47,-0.160000000000004,4.5253743825836,"simple vs. complex","f"
"21351","5f85f0cab3f4e20ebf578203","test","cs","rl",7896,0.18,167,0.82,99,0.19,59,0.81,111,10.12,5.72509983295567,"simple vs. complex","j"
"21352","5f85f0cab3f4e20ebf578203","test","cs","rl",9242,0.81,66,0.19,108,0.13,68,0.87,87,-10.55,10.0868727526797,"simple vs. complex","j"
"21353","5f85f0cab3f4e20ebf578203","test","sc","lr",8845,0.87,97,0.13,38,0.84,87,0.16,100,0.25,15.0760239077902,"simple vs. complex","f"
"21354","5f85f0cab3f4e20ebf578203","test","cs","lr",8577,0.87,97,0.13,38,0.84,87,0.16,100,0.25,15.0760239077902,"simple vs. complex","f"
"21355","5f85f0cab3f4e20ebf578203","test","sc","rl",2288,0.83,115,0.17,197,0.07,17,0.93,116,19.87,5.54233492452575,"simple vs. complex","f"
"21356","5f85f0cab3f4e20ebf578203","test","sc","lr",10616,0.18,23,0.82,74,0.12,70,0.88,42,19.46,10.4946371533522,"simple vs. complex","f"
"21357","5f85f0cab3f4e20ebf578203","test","cs","ns",18450,0.33,19,0.67,56,0.62,54,0.38,28,-0.329999999999991,4.77782301586088,"simple vs. complex","j"
"21358","5f85f0cab3f4e20ebf578203","test","cs","ns",3582,0.6,65,0.4,13,0.57,78,0.43,47,-20.47,10.1273450197817,"simple vs. complex","j"
"21359","5f85f0cab3f4e20ebf578203","test","sc","lr",2222,0.82,98,0.18,11,0.12,143,0.88,85,-9.61999999999999,14.576539420644,"simple vs. complex","f"
"21360","5f85f0cab3f4e20ebf578203","test","sc","ns",2220,0.44,18,0.56,151,0.65,141,0.35,33,-10.72,14.5067469201563,"simple vs. complex","f"
"21361","5f85f0cab3f4e20ebf578203","test","sc","rl",9680,0.86,72,0.14,199,0.16,19,0.84,128,-20.78,4.10729293514466,"simple vs. complex","f"
"21362","5f85f0cab3f4e20ebf578203","test","cs","ns",4350,0.3,43,0.7,75,0.63,63,0.37,43,9.80000000000001,5.00815606020004,"simple vs. complex","j"
"21363","5f85f0cab3f4e20ebf578203","test","cs","lr",4675,0.86,95,0.14,9,0.16,159,0.84,92,-19.76,5.27827898042035,"simple vs. complex","j"
"21364","5f85f0cab3f4e20ebf578203","test","sc","ns",5558,0.37,119,0.63,16,0.45,87,0.55,8,10.56,10.4268399771305,"simple vs. complex","f"
"21365","5f85f0cab3f4e20ebf578203","test","sc","ns",10309,0.58,24,0.42,82,0.57,57,0.43,84,-20.25,15.2593481178216,"simple vs. complex","f"
"21366","5f85f0cab3f4e20ebf578203","test","sc","cn",11130,0.86,79,0.14,27,0.89,69,0.11,96,-20,0,"simple vs. complex","f"
"21367","5f85f0cab3f4e20ebf578203","test","cs","rl",3279,0.81,108,0.19,193,0.17,63,0.83,125,9.69,10.0563433540549,"simple vs. complex","j"
"21368","5f85f0cab3f4e20ebf578203","test","cs","lr",5504,0.83,91,0.17,46,0.07,108,0.93,60,19.99,4.6564191846075,"simple vs. complex","j"
"21369","5f85f0cab3f4e20ebf578203","test","cs","cn",6231,0.86,79,0.14,27,0.89,69,0.11,96,-20,0,"simple vs. complex","j"
"21370","5f85f0cab3f4e20ebf578203","test","cs","cn",7582,0.91,52,0.09,18,0.14,62,0.86,47,20,0,"simple vs. complex","j"
"21371","5f85f0cab3f4e20ebf578203","test","sc","lr",2992,0.83,60,0.17,9,0.96,58,0.04,130,-9.55,5.0482118519817,"simple vs. complex","f"
"21372","5f85f0cab3f4e20ebf578203","test","sc","ns",6246,0.44,89,0.56,41,0.54,60,0.46,43,9.94,15.353817060126,"simple vs. complex","f"
"21373","5f85f0cab3f4e20ebf578203","test","cs","lr",7739,0.18,10,0.82,49,0.19,52,0.81,27,10.23,5.17578809262635,"simple vs. complex","j"
"21374","5f85f0cab3f4e20ebf578203","test","cs","ns",7387,0.62,78,0.38,14,0.34,38,0.66,92,-19.96,5.48445876492334,"simple vs. complex","j"
"21375","5f85f0cab3f4e20ebf578203","test","sc","cn",11412,0.91,52,0.09,18,0.14,62,0.86,47,20,0,"simple vs. complex","f"
